idplot,Cla,Subclase,PosEsp,Especie,Ocupa,Estado,FPMasa,Edad,FInfor,Fiabil,Barrena1,Barrena2,Barrena3,AltPer,OrgMasa1,OrgMasa2,TratMasa,Prov_Estadillo
39_1242,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1247,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1248,N,N,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1253,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1256,N,N,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1257,N,N,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1259,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1259,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1261,N,N,1,043,5,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1262,N,N,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1264,N,N,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1265,N,N,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1266,N,N,2,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1270,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1271,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1271,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1272,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1273,N,N,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1274,N,N,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1275,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1276,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1278,N,N,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1279,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1282,N,N,1,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1282,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1283,N,N,1,043,7,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1283,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1284,N,N,1,043,7,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1284,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1286,N,N,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1288,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1289,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1290,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1291,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1292,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1292,N,N,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1293,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1293,N,N,2,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1294,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1295,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1295,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1296,N,N,1,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1297,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1299,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1304,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1304,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1307,N,N,1,043,8,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1307,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1308,N,N,1,043,8,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1309,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1310,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1312,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1314,N,N,1,043,8,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1315,N,N,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1317,N,N,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1322,N,N,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1323,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1325,N,N,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1338,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1350,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1360,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1366,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1367,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1371,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1375,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1376,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1384,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1394,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1400,N,N,1,043,8,2,2,10,1,3,NA,NA,NA,NA,1,4,2,NA
39_1400,N,N,2,043,2,1,2,3,1,3,NA,NA,NA,NA,1,4,2,NA
39_1410,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1425,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1431,N,N,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1438,N,N,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1439,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1440,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1452,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1453,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1471,N,N,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1480,N,N,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1493,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1493,N,N,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1520,N,N,1,043,8,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1521,N,N,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_1523,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_1524,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1527,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1528,N,N,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_1539,N,N,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_1552,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_1563,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1565,N,N,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1571,N,N,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1652,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1653,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1653,N,N,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1714,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1715,N,N,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1716,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1717,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1718,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1719,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1751,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1755,N,N,1,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1756,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1758,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1759,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1761,N,N,1,043,6,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1762,N,N,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1766,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1767,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1772,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1773,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1774,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1775,N,N,1,043,6,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1776,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1777,N,N,1,043,7,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1778,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1782,N,N,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1783,N,N,1,043,6,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1785,N,N,1,043,9,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1791,N,N,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1792,N,N,1,043,9,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1795,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1796,N,N,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1797,N,N,2,043,5,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1802,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1805,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1806,N,N,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1808,N,N,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1809,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1814,N,N,2,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1815,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1816,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1817,N,N,1,043,7,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1817,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1818,N,N,1,043,5,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1820,N,N,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1821,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1824,N,N,1,043,10,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1827,N,N,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1828,N,N,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1829,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1830,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1831,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1837,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1841,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1843,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1844,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1845,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1848,N,N,1,043,7,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1850,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1851,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1853,N,R,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1853,R,1R,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1853,R,2R,2,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1854,N,N,1,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1855,N,N,3,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1856,N,N,3,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1862,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1863,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1864,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1865,N,N,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1866,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1867,N,N,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1868,N,N,2,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1869,N,N,2,043,3,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1871,N,N,2,043,4,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1872,N,N,2,043,2,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1873,N,N,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1875,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1876,N,N,2,043,4,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1877,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1879,N,N,1,043,8,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1880,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1880,N,N,2,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1881,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1882,N,N,2,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1887,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1888,N,N,2,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1891,N,N,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1892,N,N,1,043,8,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1893,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1894,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1894,N,N,2,043,3,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1895,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1896,N,N,1,043,8,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1897,N,N,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1900,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1901,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1902,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1903,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1905,N,N,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1906,N,N,1,043,10,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1907,N,N,1,043,7,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1907,N,N,2,043,3,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1908,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1909,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1915,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1916,N,N,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1917,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1919,N,N,1,043,5,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1920,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1921,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1922,N,N,1,043,10,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1923,N,N,2,043,1,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1925,N,N,2,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1926,N,N,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1927,N,N,1,043,9,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1928,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1931,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1932,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1934,N,N,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_1989,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2006,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2009,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2011,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2012,N,N,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2013,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2014,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2015,N,N,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2015,N,N,2,043,5,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2029,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2031,N,N,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
39_2124,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2131,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2133,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2137,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2139,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2139,N,N,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2142,N,N,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2145,N,N,3,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2146,N,N,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2148,N,N,1,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2149,N,N,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2151,N,N,1,043,6,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2151,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2153,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2154,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2157,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2158,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2159,N,N,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2160,N,N,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2177,N,N,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2183,N,N,3,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2193,N,N,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2193,N,N,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2221,N,N,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2221,N,N,2,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2231,N,N,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2231,N,N,2,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2232,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2242,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2243,N,N,1,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2245,N,N,1,043,9,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2246,N,N,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2248,N,N,2,043,3,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2253,N,N,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2256,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2258,N,N,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2260,N,N,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2262,N,N,1,043,10,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2264,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2266,N,N,2,043,4,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2267,N,N,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2268,N,N,2,043,4,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2269,N,N,2,043,4,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2270,N,N,1,043,10,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2271,N,N,1,043,10,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2272,N,N,1,043,7,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2273,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2274,N,R,2,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2275,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2276,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2277,N,N,1,043,8,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2277,N,N,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
39_2278,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0127,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0128,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0570,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0571,A,4,1,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0571,A,4,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0572,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
43_0572,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
44_0039,A,1,2,043,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
44_0186,A,1,1,043,7,2,3,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA
44_0188,A,4C,1,043,9,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
44_0193,A,1,1,043,6,2,3,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA
44_0195,A,1,1,043,7,2,3,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA
