"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"1568","34_0125",9,170.03712825,39.77229885,58.1061,143.53625,22,1100.14560225,NA,221.70387305,186.8447,635.1698925,13,930.108474,181.9315742,128.7386,491.6336425
"1569","34_0129",34,2819.2626225,391.7962455,417.4235,1760.6771325,38,4029.814976625,NA,589.003196925,495.7895,2225.3420475,4,1210.552354125,197.206951425,78.366,464.664915
"1570","34_0135",44,6092.1780885,898.3546483,556.2097,3115.5721025,49,12463.431177375,NA,1901.539306275,771.9236,5261.9770775,5,6371.253088875,1003.184657975,215.7139,2146.404975
"1571","34_0145",35,8663.280377625,1171.389557725,640.5164,4351.901125,35,11181.652282125,NA,1641.315213825,660.0096,4825.841735,0,2518.3719045,469.9256561,19.4931999999999,473.94061
"1572","34_0146",3,268.464567375,20.584238275,49.003,236.8433925,2,18.8986185,NA,3.5627923,13.3673,25.4143175,-1,-249.565948875,-17.021445975,-35.6357,-211.429075
"1573","34_0151",48,2778.823249875,545.159331775,390.8696,1519.893375,53,4535.95403925,NA,869.34246765,487.5754,2119.5842525,5,1757.130789375,324.183135875,96.7058,599.6908775
"1574","34_0152",15,1405.832619375,219.708109875,189.134,793.7189975,20,2435.615688375,NA,420.085760075,233.2066,1109.7039525,5,1029.783069,200.3776502,44.0726,315.984955
"1575","34_0154",2,15.54405075,5.02861435,10.0058,17.9711675,10,188.978844375,NA,41.792114875,67.2328,162.7457975,8,173.434793625,36.763500525,57.227,144.77463
"1576","34_0155",19,4923.902808,770.1801014,322.6434,2002.2491775,27,7078.432197375,NA,1160.568627275,422.6049,2672.13375,8,2154.529389375,390.388525875,99.9615,669.8845725
"1577","34_0157",16,317.052457875,75.721233175,100.1,253.9948125,18,916.983730125,NA,142.261792225,190.3612,643.347705,2,599.93127225,66.54055905,90.2612,389.3528925
"1578","34_0159",15,1144.560396375,185.861616475,148.6989,632.0760875,23,1999.9092375,NA,344.9662425,227.8913,983.1997175,8,855.348841125,159.104626025,79.1924,351.12363
"1579","34_0162",18,1866.869087625,290.371075725,222.5438,997.035325,27,4296.45756825,NA,671.80457085,404.2951,2014.74559,9,2429.588480625,381.433495125,181.7513,1017.710265
"1580","34_0165",25,2212.86233475,279.51049655,314.9371,1474.084755,28,2546.847918,NA,286.3308894,391.0786,1841.7495525,3,333.98558325,6.82039284999996,76.1415,367.6647975
"1581","34_0167",37,1297.728833625,245.297362525,301.5977,919.555065,43,2488.539832875,NA,474.303338175,388.0234,1402.1482475,6,1190.81099925,229.00597565,86.4257,482.5931825
"1582","34_0172",34,1579.956942375,346.719063275,243.5315,839.4203675,43,3504.0637215,NA,741.7814497,335.4665,1428.7247975,9,1924.106779125,395.062386425,91.935,589.30443
"1583","34_0174",7,1991.1699135,145.7770083,202.0704,1603.04859,9,2769.202398375,NA,284.917103075,226.127,1778.806315,2,778.032484875,139.140094775,24.0566,175.757725
"1584","34_0175",1,56.677716,-0.288147199999997,19.1434,77.63327,1,92.33658,NA,3.316804,21.6618,101.18108,0,35.658864,3.6049512,2.5184,23.54781
"1585","34_0177",2,41.56823025,7.23120545,15.7141,39.7829575,3,24.221419875,NA,6.962337775,15.9935,28.965365,1,-17.346810375,-0.268867675,0.279400000000001,-10.8175925
"1586","34_0179",25,1628.075620125,257.080314225,235.0751,978.688425,35,3542.3012655,NA,578.2121299,373.3563,1771.78859,10,1914.225645375,321.131815675,138.2812,793.100165
"1587","34_0181",16,2467.934339625,373.428927325,253.1467,1240.81672,18,3623.511578625,NA,551.402523525,311.1648,1676.712895,2,1155.577239,177.9735962,58.0181,435.896175
"1588","34_0183",26,676.330866,153.6977328,176.4597,485.971915,30,2064.7828755,NA,394.7027629,284.7126,1064.7311675,4,1388.4520095,241.0050301,108.2529,578.7592525
"1589","34_0184",4,73.94841225,13.01097605,29.714,71.236165,12,430.647422625,NA,87.930013725,91.6537,278.7810025,8,356.699010375,74.919037675,61.9397,207.5448375
"1590","34_0193",45,4134.310241625,666.338768925,499.9086,2340.028405,35,4052.709309375,NA,685.713266875,441.572,1967.024345,-10,-81.6009322499999,19.37449795,-58.3366,-373.00406
"1591","34_0197",12,490.864233375,78.569326075,110.9925,355.787575,1,33.677352,NA,7.0363816,7.8446,23.06447,-11,-457.186881375,-71.532944475,-103.1479,-332.723105
"1592","34_0224",1,25.0595235,4.2209413,8.6897,22.8832175,2,72.587232,NA,10.1021056,20.8816,62.10776,1,47.5277085,5.8811643,12.1919,39.2245425
"1593","34_0227",1,534.222108,72.2034064,31.7474,243.91367,1,775.0325835,NA,109.8038143,36.1087,314.54423,0,240.8104755,37.6004079,4.3613,70.6305599999999
"1594","34_0229",5,726.681974625,81.520105325,99.4808,494.8847475,6,774.217186875,NA,99.592496375,99.878,477.38405,1,47.53521225,18.07239105,0.397200000000012,-17.5006975
"1595","34_0234",6,89.101713375,20.543550075,38.9725,86.784555,13,528.722316,NA,99.1100728,111.311,355.0118,7,439.620602625,78.566522725,72.3385,268.227245
"1596","34_0235",4,71.225758125,17.305959625,25.3358,60.7410375,7,276.4742985,NA,56.7501413,56.7671,176.72369,3,205.248540375,39.444181675,31.4313,115.9826525
"1597","34_0236",12,681.802306875,108.798407375,125.645,450.2172675,13,966.9928635,NA,157.8018233,145.3563,570.3537125,1,285.190556625,49.003415925,19.7113,120.136445
"1598","34_0252",14,1279.159988625,202.071741525,155.5137,688.148175,18,1348.6197555,NA,231.7299819,177.6358,726.117535,4,69.459766875,29.658240375,22.1221,37.9693600000001
"1599","34_0253",5,77.157896625,14.537362925,36.7404,82.6936825,10,283.885948125,NA,48.213346625,88.5723,243.87077,5,206.7280515,33.6759837,51.8319,161.1770875
"1600","34_0271",1,132.836439375,13.757945875,20.0554,97.0401575,20,2415.272826375,NA,363.316150475,274.5411,1252.9477675,19,2282.436387,349.5582046,254.4857,1155.90761
"1601","34_0288",3,174.146508,18.6404664,41.6534,150.9222,4,262.318474125,NA,22.999222425,62.5519,241.6510525,1,88.171966125,4.35875602500001,20.8985,90.7288525
"1602","34_0289",1,35.235,4.629,10.8,32.175,1,57.863471625,NA,9.702027925,10.7202,37.2976175,0,22.628471625,5.073027925,-0.0798000000000023,5.12261749999999
"1603","34_0290",9,252.521512875,35.843502175,80.9242,232.1265375,10,586.963422,NA,86.9108676,111.648,405.59233,1,334.441909125,51.067365425,30.7238,173.4657925
"1604","34_0308",12,2388.607891875,267.275375375,156.4593,1490.043555,15,3657.7697535,NA,499.9955303,184.5871,1796.352415,3,1269.161861625,232.720154925,28.1278,306.30886
"1605","34_0309",4,298.619202375,46.047846275,45.024,176.674355,8,586.253077875,NA,98.379294175,81.4941,322.548655,4,287.6338755,52.3314479,36.4701,145.8743
"1606","34_0310",12,1704.642971625,262.844617925,165.0734,833.3264225,17,2705.634478125,NA,417.581765625,246.0385,1257.1426725,5,1000.9915065,154.7371477,80.9651,423.81625
"1607","34_0321",25,2194.306376625,405.342871925,248.8491,1029.237495,32,3809.880455625,NA,675.237375125,363.6054,1668.2726775,7,1615.574079,269.8945032,114.7563,639.0351825
"1608","34_0326",1,16.0777305,2.1669669,8.5041,19.57527,9,165.997663875,NA,38.797937975,58.1939,142.8416275,8,149.919933375,36.630971075,49.6898,123.2663575
"1609","34_0328",8,98.2407915,28.8150707,41.8981,89.976315,16,395.753158125,NA,92.483859625,100.5341,273.1346475,8,297.512366625,63.668788925,58.636,183.1583325
"1610","34_0335",1,20.1555945,2.1048181,9.7613,24.54023,1,71.98791075,NA,8.34630235,14.7103,56.3452175,0,51.83231625,6.24148425,4.949,31.8049875
"1611","34_0353",14,1161.417636,188.9832688,160.4218,636.96633,7,286.298044875,NA,54.385242775,61.7839,192.023975,-7,-875.119591125,-134.598026025,-98.6379,-444.942355
"1612","34_0409",1,39.089709,8.5549122,7.5792,23.79663,22,3419.54820225,NA,606.96973305,257.7744,1368.3266025,21,3380.45849325,598.41482085,250.1952,1344.5299725
"1613","34_0422",2,62.51856975,11.49396455,17.2527,48.9335275,3,124.0009695,NA,20.5228131,29.6322,92.56247,1,61.48239975,9.02884855,12.3795,43.6289425
"1614","34_0445",16,1061.16459975,187.78216855,166.8687,615.4058625,1,182.099471625,NA,20.750827925,21.9452,117.3776175,-15,-879.065128125,-167.031340625,-144.9235,-498.028245
"1615","34_0454",12,1956.357309375,216.171941875,246.6565,1309.0688325,12,2094.38060175,NA,218.82616015,262.8165,1448.0019125,0,138.023292375,2.65421827500001,16.16,138.93308
"1616","34_0458",2,20.658672,6.8395776,9.7893,19.7054,9,107.35354125,NA,32.22364425,47.3101,99.248435,7,86.69486925,25.38406665,37.5208,79.543035
"1617","34_0460",7,240.367786875,33.599791375,67.6447,205.6300675,10,576.580222125,NA,82.298480825,114.1564,414.7668525,3,336.21243525,48.69868945,46.5117,209.136785
"1618","34_0481",1,12.4156395,3.2584991,5.9039,12.36807,2,60.442804125,NA,10.823826425,17.3854,48.7919575,1,48.027164625,7.565327325,11.4815,36.4238875
"1619","34_0490",6,271.350248625,47.981864525,56.0416,180.8159925,16,1036.06038,NA,188.753959,153.6681,581.5999475,10,764.710131375,140.772094475,97.6265,400.783955
"1620","34_0497",5,86.91345675,27.31715415,24.4449,61.78887,9,314.80273575,NA,79.71683235,53.1504,174.93047,4,227.889279,52.3996782,28.7055,113.1416
"1621","34_0552",24,506.70024525,133.41443745,138.9571,363.94501,3,33.39906075,NA,8.31503235,18.0649,36.3523875,-21,-473.3011845,-125.0994051,-120.8922,-327.5926225
"1622","34_0562",1,7.192116,1.8353728,5.6734,9.85127,1,74.980602,NA,10.4071066,13.4571,51.3516575,0,67.788486,8.5717338,7.7837,41.5003875
"1623","34_0579",9,131.680274625,22.782995325,66.0832,149.2716225,4,123.617266875,NA,26.209710375,30.3405,86.497125,-5,-8.06300775,3.42671504999999,-35.7427,-62.7744975
"1624","34_0580",1,7.423133625,2.298867525,5.1366,9.0379575,2,25.905391875,NA,6.543860375,12.1221,25.8061375,1,18.48225825,4.24499285,6.9855,16.76818
"1625","36_0273",5,563.875655625,103.296970125,54.7875,243.599785,8,1270.116925875,NA,216.098762575,108.5152,543.26129,3,706.24127025,112.80179245,53.7277,299.661505
"1626","36_0320",11,3852.865720125,614.634049225,227.9138,1451.8800725,13,7252.48027575,NA,1219.55465935,293.0963,2201.5897475,2,3399.614555625,604.920610125,65.1825,749.709675
"1627","37_0013",4,815.679646875,108.724114375,77.2473,440.264825,4,1092.42480465,NA,150.33139797,86.0224,539.62051,0,276.745157775,41.607283595,8.77510000000001,99.355685
"1628","37_0019",25,2449.803126375,412.491435475,235.3758,1177.87527,41,2801.285784225,NA,469.864120005,374.2974,1724.822385,16,351.48265785,57.37268453,138.9216,546.947115
"1629","37_0020",4,1899.882781875,211.384252375,139.5665,1103.3390225,4,2746.94846175,NA,359.00676815,148.1335,1278.2795025,0,847.065679875001,147.622515775,8.56699999999998,174.94048
"1630","37_0028",3,485.243109,29.1073022,69.0384,443.101945,3,697.686284025,NA,67.134995845,73.2858,494.5515575,0,212.443175025,38.027693645,4.24740000000001,51.4496125
"1631","37_0031",1,862.446866625,81.256818925,52.2078,555.9157175,1,1281.109104,NA,153.9531232,55.0914,638.10032,0,418.662237375,72.696304275,2.88359999999999,82.1846025
"1632","37_0033",1,8.77482,2.740516,5.1386,9.61532,2,51.145736175,NA,6.955559315,18.9461,51.5675875,1,42.370916175,4.215043315,13.8075,41.9522675
"1633","37_0034",1,156.220734375,15.472196875,22.031,114.1229375,1,235.050629625,NA,25.459984325,25.4474,151.5088575,0,78.82989525,9.98778745000001,3.4164,37.38592
"1634","37_0035",2,501.8329215,73.5723747,40.8183,233.56619,2,772.723366425,NA,115.389389765,48.2388,319.5295675,0,270.890444925,41.817015065,7.4205,85.9633775
"1635","37_0036",1,376.307712,12.3589696,43.5301,374.86592,1,611.117928,NA,54.1608424,45.0218,418.53383,0,234.810216,41.8018728,1.49169999999999,43.6679099999999
"1636","37_0039",2,132.016932,-6.9004794,45.3321,208.2584075,2,311.835433275,NA,27.907736495,45.8997,241.9020175,0,179.818501275,34.808215895,0.567600000000006,33.64361
"1637","37_0059",4,1154.728206,83.8956098,123.8115,930.2525375,4,1505.926876275,NA,136.239565895,134.3826,1054.9656975,0,351.198670275,52.343956095,10.5711,124.71316
"1638","37_0061",4,511.3784745,68.9786321,59.9937,305.029725,5,815.735279025,NA,111.617056845,86.0889,454.7811125,1,304.356804525,42.638424745,26.0952,149.7513875
"1639","37_0067",1,10.806705,2.754529,5.9468,11.84183,6,61.326497925,NA,14.994837465,35.4026,69.009655,5,50.519792925,12.240308465,29.4558,57.167825
"1640","37_0068",8,225.32332275,41.27084695,65.6253,180.285105,8,514.62216945,NA,91.12700581,79.9374,292.1347,0,289.2988467,49.85615886,14.3121,111.849595
"1641","37_0084",4,2156.391428625,210.051373525,160.2843,1382.315935,4,2426.150562525,NA,236.718316145,169.6808,1550.616925,0,269.7591339,26.6669426200001,9.3965,168.30099
"1642","37_0085",9,5655.319844625,679.308606325,334.2404,2943.599945,8,3802.886125425,NA,294.628871965,322.8774,2857.4978575,-1,-1852.4337192,-384.67973436,-11.363,-86.1020875000004
"1643","37_0087",3,994.594266,97.7558928,93.4451,662.156495,3,589.1827311,NA,7.52141438,97.8658,680.84159,0,-405.4115349,-90.23447842,4.4207,18.6850949999999
"1644","37_0088",1,150.9630525,21.4395895,17.1469,82.7115575,1,192.6394542,NA,26.36216236,19.6172,103.47623,0,41.6764017,4.92257285999999,2.47029999999999,20.7646725
"1645","37_0089",4,3090.01534425,393.39514665,150.1171,1483.9799975,4,2516.128368075,NA,247.404310335,161.9587,1627.4604775,0,-573.886976175,-145.990836315,11.8416,143.48048
"1646","37_0090",2,572.00936175,63.84195815,53.1927,353.3776675,2,415.61409015,NA,13.91951887,63.9431,431.7759875,0,-156.3952716,-49.92243928,10.7504,78.39832
"1647","37_0093",13,1888.372877625,269.953107725,188.0282,977.46935,19,2797.88329035,NA,422.80423303,258.0372,1340.6679,6,909.510412725,152.851125305,70.009,363.19855
"1648","37_0094",2,2878.518888,325.1769104,122.3447,1535.38528,2,2483.885322,NA,229.5837876,126.6423,1604.31128,0,-394.633566,-95.5931228,4.2976,68.9259999999999
"1649","37_0095",6,4280.08790925,486.89175365,252.9821,2351.3815325,6,3278.48166945,NA,229.23305081,274.5567,2583.4405025,0,-1001.6062398,-257.65870284,21.5746,232.05897
"1650","37_0101",1,801.05076,90.682648,45.2992,438.88988,1,1040.927247,NA,134.5870276,46.4297,475.2637175,0,239.876487,43.9043796,1.1305,36.3738375
"1651","37_0107",2,1942.146675,277.149965,80.1238,760.062875,3,3347.083672875,NA,483.920045175,126.2067,1260.142455,1,1404.936997875,206.770080175,46.0829,500.07958
"1652","37_0109",5,1572.61954725,158.47837905,119.7227,1024.771605,7,2057.018797575,NA,220.237676435,160.7848,1284.67768,2,484.399250325,61.759297385,41.0621,259.906075
"1653","37_0110",3,1081.817366625,83.949338925,107.5766,828.1348075,5,2547.399769875,NA,301.055182775,165.4785,1380.8047825,2,1465.58240325,217.10584385,57.9019,552.669975
"1654","37_0111",2,676.160465625,39.243008125,75.3473,587.587715,2,984.5342559,NA,86.70242022,80.3436,685.308195,0,308.373790275,47.459412095,4.99630000000002,97.7204800000001
"1655","37_0113",4,1379.463561,45.6226838,164.5587,1379.325805,4,2915.0363115,NA,313.3547867,173.8292,1696.345365,0,1535.5727505,267.7321029,9.2705,317.01956
"1656","37_0115",2,1914.3633555,258.8693119,84.9181,821.73806,2,1846.3699062,NA,223.55782396,92.6686,926.18955,0,-67.9934493000005,-35.31148794,7.75049999999999,104.45149
"1657","37_0116",2,371.396214,-25.3986388,77.5254,581.38652,3,1052.819927325,NA,64.430018985,114.3028,896.1305925,1,681.423713325,89.828657785,36.7774,314.7440725
"1658","37_0118",4,282.99623175,31.08901915,55.1085,227.969885,4,40.78757925,NA,11.21056965,22.3961,44.1330175,0,-242.2086525,-19.8784495,-32.7124,-183.8368675
"1659","37_0119",3,429.399549,44.5041592,61.8295,309.8484675,1,188.995470075,NA,21.980501935,22.0358,119.0221175,-2,-240.404078925,-22.523657265,-39.7937,-190.82635
"1660","37_0121",1,1023.679584,128.5007872,47.3257,487.71008,1,619.573806,NA,28.0622548,53.8142,565.76663,0,-404.105778,-100.4385324,6.4885,78.05655
"1661","37_0122",1,289.528637625,-2.00056927499999,42.5832,352.5125175,1,620.596404,NA,64.0567432,42.1522,377.80028,0,331.067766375,66.057312475,-0.431000000000004,25.2877625
"1662","37_0129",2,890.6086035,61.8901503,80.0209,709.09982,2,1133.205102,NA,102.5515316,82.8159,768.75227,0,242.5964985,40.6613813,2.795,59.65245
"1663","37_0130",4,1806.289552125,124.468679825,165.1644,1445.786485,4,2801.01393315,NA,304.10696827,171.2651,1614.4017175,0,994.724381025,179.638288445,6.10070000000002,168.6152325
"1664","37_0133",1,453.248424,44.8651792,36.8071,292.15472,1,564.1581555,NA,62.2245319,38.6071,325.36647,0,110.9097315,17.3593527,1.8,33.2117500000001
"1665","37_0134",2,2206.041458625,222.954252525,113.7139,1327.8411575,1,1438.7625,NA,155.5753,62.989,804.375,-1,-767.278958625,-67.378952525,-50.7249,-523.4661575
"1666","37_0135",3,1547.379509625,207.040328325,92.7567,709.9038375,3,1739.394599625,NA,239.202045325,95.2787,756.306265,0,192.01509,32.161717,2.52200000000002,46.4024275
"1667","37_0143",1,159.055488,17.2683904,21.2248,108.93168,3,260.0318988,NA,33.28904504,35.7266,167.7247,2,100.9764108,16.02065464,14.5018,58.79302
"1668","37_0146",6,1052.24818725,121.34850605,127.6322,677.3563225,6,1200.000907125,NA,131.093203825,140.3798,788.3221775,0,147.752719875,9.74469777499999,12.7476,110.965855
"1669","37_0148",2,609.45849,75.635502,52.4334,333.91787,2,833.381828325,NA,110.822529785,57.1579,401.624795,0,223.923338325,35.187027785,4.7245,67.7069250000001
"1670","37_0150",1,42.810525,0.306920000000002,16.4045,58.6389375,2,633.991896225,NA,58.945629605,60.0941,440.849695,1,591.181371225,58.638709605,43.6896,382.2107575
"1671","37_0152",10,4993.569091125,576.948311025,347.924,2781.4018375,10,3629.772903375,NA,237.841852075,378.8704,3008.646355,0,-1363.79618775,-339.10645895,30.9464,227.2445175
"1672","37_0153",5,3362.900142375,143.522063275,281.3247,3108.6959475,5,7250.03157375,NA,787.87822775,314.1777,4027.6539875,0,3887.131431375,644.356164475,32.853,918.95804
"1673","37_0154",1,500.71284,58.692632,34.8824,274.33692,1,700.4286828,NA,88.08408724,38.9731,342.6426575,0,199.7158428,29.39145524,4.09070000000001,68.3057375000001
"1674","37_0156",2,533.144341125,32.536261025,65.9632,462.3350875,2,719.954406,NA,57.4187748,71.2245,543.16691,0,186.810064875,24.882513775,5.26130000000001,80.8318224999999
"1675","37_0157",2,730.825578,56.1820874,72.8858,562.2935175,2,947.0950587,NA,81.13933846,79.8501,673.75451,0,216.2694807,24.95725106,6.96429999999999,111.4609925
"1676","37_0159",2,380.4825375,31.8464675,51.691,297.47575,2,576.974880225,NA,58.556601805,58.1213,380.4118175,0,196.492342725,26.710134305,6.4303,82.9360675
"1677","37_0161",2,372.58082775,47.91541595,40.7554,214.878235,2,487.016232075,NA,64.589216535,44.6685,257.921235,0,114.435404325,16.673800585,3.91309999999999,43.043
"1678","37_0162",3,2370.662739,177.3205062,163.524,1777.25262,3,3533.5655433,NA,385.76389314,169.2571,1971.91566,0,1162.9028043,208.44338694,5.73310000000001,194.66304
"1679","37_0163",2,428.2392735,37.7678263,49.1766,319.050875,5,901.17862065,NA,120.31432077,81.0674,476.103485,3,472.93934715,82.54649447,31.8908,157.05261
"1680","37_0164",2,1072.175896125,119.307720025,73.3937,612.4150175,5,981.63899595,NA,125.31653951,72.6467,521.827735,3,-90.5369001750001,6.008819485,-0.746999999999986,-90.5872825000001
"1681","37_0190",8,2281.05811125,128.01785025,266.5817,2022.004985,9,2625.2327691,NA,110.26709978,320.4421,2495.3853925,1,344.17465785,-17.75075047,53.8604,473.3804075
"1682","37_0195",4,1651.748157,80.5797906,171.7936,1500.17725,3,1807.805975175,NA,130.850840515,143.675,1392.357395,-1,156.057818175,50.271049915,-28.1186,-107.819855
"1683","37_0207",3,1342.122813,-0.373049599999931,155.0488,1563.4365175,4,2036.860997625,NA,116.801833725,175.6289,1751.420385,1,694.738184625,117.174883325,20.5801,187.9838675
"1684","37_0220",4,2109.152842875,176.394586175,170.5195,1512.3991025,4,2870.672921325,NA,288.950084185,183.4715,1772.0213225,0,761.52007845,112.55549801,12.952,259.62222
"1685","37_0259",7,604.017651375,71.067895475,101.3517,435.4153375,10,1046.65660155,NA,141.05972599,141.1709,646.32854,3,442.638950175,69.991830515,39.8192,210.9132025
"1686","37_0265",1,19.168101,1.3214608,10.3879,26.2551575,1,31.7118132,NA,4.04980456,10.5743,30.48188,0,12.5437122,2.72834376,0.186399999999997,4.2267225
"1687","37_0272",2,757.406079,36.8056282,82.9334,691.628795,3,1805.490174375,NA,186.772403875,124.3014,1099.261735,1,1048.084095375,149.966775675,41.368,407.63294
"1688","37_0274",3,271.2174975,9.9104655,58.43,297.196185,3,572.201686125,NA,69.797422025,59.5051,340.2974575,0,300.984188625,59.886956525,1.0751,43.1012725
"1689","37_0275",15,6021.1555515,810.9741137,406.578,2868.5596225,15,7996.702520475,NA,1151.193345255,431.0403,3297.203195,0,1975.546968975,340.219231555,24.4623,428.6435725
"1690","37_0276",4,2364.115978125,263.525390625,155.502,1339.923585,4,2073.8921409,NA,167.11710822,169.7494,1518.4379925,0,-290.223837225,-96.4082824050001,14.2474,178.5144075
"1691","37_0288",2,1043.887084875,118.512299775,72.5466,589.1403375,2,1538.5734936,NA,191.77458188,81.8072,755.2863175,0,494.686408725,73.262282105,9.2606,166.14598
"1692","37_0290",5,596.64861,49.266338,102.2266,496.8535,5,584.87533065,NA,35.75929877,109.7394,535.389855,0,-11.7732793500001,-13.50703923,7.5128,38.536355
"1693","37_0292",9,2664.551512125,304.085752825,246.4249,1590.1103075,9,3659.1265098,NA,480.30859884,256.5096,1801.514715,0,994.574997675,176.222846015,10.0847,211.4044075
"1694","37_0295",3,320.47348275,19.93124995,51.1273,309.7161925,4,397.281848175,NA,43.801808915,62.4336,292.3338275,1,76.808365425,23.870558965,11.3063,-17.3823649999999
"1695","37_0296",2,278.8940295,29.6541611,40.0679,198.78287,4,102.671207775,NA,16.354878595,35.6095,95.4314075,2,-176.222821725,-13.299282505,-4.4584,-103.3514625
"1696","37_0297",4,1300.32633825,-23.36659815,184.8315,1652.8336825,6,2208.51076005,NA,115.53673529,228.9227,1984.22939,2,908.1844218,138.90333344,44.0912,331.3957075
"1697","37_0298",1,890.341992,76.9480936,55.0794,609.76487,1,1394.001,NA,165.7882,58.0095,700.7,0,503.659008,88.8401064000001,2.9301,90.9351300000001
"1698","37_0301",2,638.808494625,62.860676325,61.6239,427.135995,3,958.013700075,NA,51.114355935,112.0093,859.2301575,1,319.20520545,-11.74632039,50.3854,432.0941625
"1699","37_0302",2,1397.80005075,135.86727435,86.4067,884.6069375,4,1825.2775305,NA,163.5059269,133.7765,1250.54501,2,427.477479750001,27.63865255,47.3698,365.9380725
"1700","37_0303",7,3195.49014225,26.7755900500001,350.8519,3577.220075,7,5798.2736619,NA,470.64399002,367.6748,4142.1848325,0,2602.78351965,443.86839997,16.8229,564.9647575
"1701","37_0304",2,846.020538,57.2788404,81.8169,683.9118,1,460.4320314,NA,28.95143812,43.4896,382.22327,-1,-385.5885066,-28.32740228,-38.3273,-301.68853
"1702","37_0305",7,2290.070637,150.3236146,253.42,1905.11893,7,1416.446575875,NA,-60.137827425,270.1286,2010.30687,0,-873.624061125,-210.461442025,16.7086,105.18794
"1703","37_0307",5,1957.800574125,133.126862425,192.9775,1584.6770225,6,3288.284640225,NA,302.344324805,248.4778,2198.338285,1,1330.4840661,169.21746238,55.5003,613.6612625
"1704","37_0309",1,380.242026,38.3724308,33.3947,245.09628,1,272.547945,NA,4.559641,38.8136,298.65407,0,-107.694081,-33.8127898,5.4189,53.55779
"1705","37_0311",6,2482.17192225,323.66881905,168.4574,1226.9946975,4,768.678584175,NA,39.982237715,117.0581,720.5444675,-2,-1713.493338075,-283.686581335,-51.3993,-506.45023
"1706","37_0312",4,1294.06338225,92.36071705,138.5347,1038.7130325,4,1905.914061225,NA,195.309911605,146.0177,1187.9728575,0,611.850678975,102.949194555,7.483,149.259825
"1707","37_0315",5,2163.896092125,-25.0461831749999,250.628,2654.3806575,1,1288.268334,NA,54.8783572,78.7786,1176.38807,-4,-875.627758125,79.924540375,-171.8494,-1477.9925875
"1708","37_0316",2,709.724772,-26.1676224,101.057,972.13259,3,685.637571375,NA,-55.256328525,123.7475,1116.6044175,1,-24.087200625,-29.088706125,22.6905,144.4718275
"1709","37_0321",5,1820.0314305,158.6386769,173.7354,1302.910895,5,2946.764665575,NA,355.794275835,184.0274,1536.3387325,0,1126.733235075,197.155598935,10.292,233.4278375
"1710","37_0322",3,531.217704375,48.029962875,70.7157,402.9414675,3,227.576738025,NA,-28.437155955,80.2831,448.903455,0,-303.64096635,-76.46711883,9.56740000000001,45.9619875
"1711","37_0329",3,1577.284693875,155.251601975,118.9972,1009.4838325,3,2621.1096738,NA,331.90826004,129.808,1246.92139,0,1043.824979925,176.656658065,10.8108,237.4375575
"1712","37_0345",2,761.8854915,56.1278907,75.488,596.330735,2,1118.770934175,NA,110.349502715,81.6517,711.857575,0,356.885442675,54.221612015,6.16369999999999,115.52684
"1713","37_0351",1,252.701015625,27.029703125,26.525,162.8859375,1,383.528570625,NA,42.960022125,31.557,225.9489375,0,130.827555,15.930319,5.032,63.063
"1714","37_0356",1,397.275114375,33.143360875,37.1174,290.2188575,3,1588.3955748,NA,169.90452084,114.3356,947.3853675,2,1191.120460425,136.761159965,77.2182,657.16651
"1715","37_0361",7,2302.666203375,253.316572075,205.3083,1401.579465,8,4071.2651631,NA,521.81451498,259.2935,2007.4629575,1,1768.598959725,268.497942905,53.9852,605.8834925
"1716","37_0367",1,494.0208,35.28064,43.581,386.672,1,573.97077675,NA,40.38308515,47.2179,449.2491575,0,79.9499767499998,5.10244514999999,3.6369,62.5771574999999
"1717","37_0386",12,2051.140046625,146.192462925,306.7076,1749.8227175,7,812.24942175,NA,-21.66099885,195.423,1119.592045,-5,-1238.890624875,-167.853461775,-111.2846,-630.2306725
"1718","37_0466",1,391.1261175,32.6925915,36.8031,285.72687,3,1442.2690872,NA,176.74475376,96.7496,755.00568,2,1051.1429697,144.05216226,59.9465,469.27881
"1719","37_0467",1,192.330378,19.9839274,23.6943,131.7205175,2,792.08941635,NA,90.91855883,62.2609,452.7855475,1,599.75903835,70.93463143,38.5666,321.06503
"1720","37_0469",1,491.0029875,54.8160775,35.7335,283.17575,1,610.539552,NA,73.5548416,37.7131,318.58112,0,119.5365645,18.7387641,1.9796,35.40537
"1721","37_0470",2,188.01519975,19.50321855,34.4943,147.1602275,4,354.8321361,NA,33.00889338,68.3989,298.852125,2,166.81693635,13.50567483,33.9046,151.6918975
"1722","37_0476",2,551.258524125,55.734042425,56.9992,367.0756375,2,317.2059063,NA,0.601538540000011,61.6841,383.1399,0,-234.052617825,-55.132503885,4.6849,16.0642624999999
"1723","37_0478",2,209.765667375,11.141968275,43.2827,208.9619675,3,450.749055375,NA,49.273013675,61.1584,309.592855,1,240.983388,38.1310454,17.8757,100.6308875
"1724","37_0479",3,986.28174225,128.66957505,73.4926,503.3431975,3,1198.426620375,NA,149.931170675,84.803,623.673765,0,212.144878125,21.261595625,11.3104,120.3305675
