"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"319","26_0051",2,321.209926875,42.713063375,37.0287,185.2511375,6,395.40767895,NA,63.85965591,58.0982,227.6484925,4,74.1977520749999,21.146592535,21.0695,42.397355
"320","26_0058",7,1073.1509595,170.4440501,103.7716,516.5206475,7,1089.4273371,NA,144.34654418,127.5294,649.6193275,0,16.2763775999999,-26.09750592,23.7578,133.09868
"321","26_0064",6,369.990892125,85.315606825,38.6695,156.5889325,4,354.83081805,NA,64.29096169,42.548,168.366055,-2,-15.160074075,-21.024645135,3.8785,11.7771225
"322","26_0066",5,1328.183227125,253.656084825,61.436,384.83874,5,1725.01689915,NA,333.02252107,62.1591,434.7754125,0,396.833672025,79.366436245,0.723099999999988,49.9366725
"323","26_0069",5,142.18999425,13.76769665,55.6413,159.1808075,12,635.282906625,NA,90.515345925,134.4455,465.016695,7,493.092912375,76.747649275,78.8042,305.8358875
"324","26_0076",2,305.58141,59.130953,20.1434,108.1884375,1,340.091841375,NA,63.181437475,14.5358,95.5558175,-1,34.5104313750001,4.050484475,-5.6076,-12.63262
"325","26_0085",10,123.847729875,23.780920775,68.9259,145.2211475,11,161.36373285,NA,21.55797453,88.9004,195.5578625,1,37.516002975,-2.222946245,19.9745,50.336715
"326","26_0149",1,44.733834,8.5343572,8.9691,28.83452,2,206.387838,NA,36.6953954,21.5013,94.0686175,1,161.654004,28.1610382,12.5322,65.2340975
"327","26_0168",26,1543.89623625,331.57203025,172.2128,703.4924325,35,3529.75910625,NA,685.92844625,306.485,1418.6575975,9,1985.86287,354.356416,134.2722,715.165165
"328","26_0180",18,2321.810879625,381.124694325,231.4353,1113.8974275,23,4593.2800401,NA,773.68010658,326.434,1820.71747,5,2271.469160475,392.555412255,94.9987,706.8200425
"329","26_0181",28,1530.459662625,316.259075725,223.1265,803.4344175,33,3290.56252425,NA,620.72016065,326.141,1432.4220625,5,1760.102861625,304.461084925,103.0145,628.987645
"330","26_0183",6,225.4814235,48.1174913,42.1775,135.4378025,8,391.13453475,NA,75.06212155,66.722,229.5839975,2,165.65311125,26.94463025,24.5445,94.146195
"331","26_0191",28,1815.83683425,382.78225865,225.7849,867.2217125,33,4046.7519126,NA,781.29285708,332.2413,1567.5374,5,2230.91507835,398.51059843,106.4564,700.3156875
"332","26_0198",1,36.20592,6.674176,8.8753,26.44928,7,487.668092625,NA,91.483324725,67.5831,254.605065,6,451.462172625,84.809148725,58.7078,228.155785
"333","26_0199",13,410.3177085,95.1205093,87.4482,260.405145,6,176.250429,NA,37.7796582,44.7677,126.163895,-7,-234.0672795,-57.3408511,-42.6805,-134.24125
"334","26_0265",24,1661.54877225,296.06373905,243.5765,912.7786525,31,2954.329541775,NA,499.151405795,361.401,1498.1677425,7,1292.780769525,203.087666745,117.8245,585.38909
"335","26_0362",1,87.04513125,13.13201125,13.2815,52.9904375,1,176.644558575,NA,25.701405235,17.8232,90.4507175,0,89.599427325,12.569393985,4.5417,37.46028
"336","26_0398",2,162.630111375,20.926858475,29.1123,114.972715,2,239.77134315,NA,32.74190627,32.4004,145.1110375,0,77.141231775,11.815047795,3.2881,30.1383225
"337","26_0405",2,84.350273625,5.092619525,28.1454,95.6258875,2,0,NA,-18.10484,33.0464,99.57662,0,-84.350273625,-23.197459525,4.901,3.9507325
"338","26_0407",1,20.691003375,0.251977075,11.9574,32.3898575,3,53.134908525,NA,5.104002945,26.988,67.543905,2,32.44390515,4.85202587,15.0306,35.1540475
"339","26_0420",2,200.465780625,33.664815125,24.2831,102.548875,2,202.001739525,NA,31.534987745,26.3417,110.9926675,0,1.53595889999997,-2.12982738,2.0586,8.4437925
"340","26_0421",14,1525.489831125,225.516238025,179.8506,872.373645,18,2126.852871075,NA,299.963882735,251.9774,1223.693185,4,601.36303995,74.44764471,72.1268,351.31954
"341","26_0429",1,333.5302035,16.5912853,38.7727,304.5646175,1,398.448603,NA,29.1811774,38.8216,311.86727,0,64.9183995000001,12.5898921,0.0489000000000033,7.30265250000008
"342","26_0453",29,3058.303028625,556.673813525,280.2886,1348.902555,6,1836.208908675,NA,306.357214815,79.7559,572.18161,-23,-1222.09411995,-250.31659871,-200.5327,-776.720945
"343","26_0480",28,1839.12886575,356.71123635,247.9024,957.422895,31,2783.26374075,NA,507.81948635,319.0933,1347.0567825,3,944.134875,151.10825,71.1909,389.6338875
"344","26_0508",1,31.833648,5.7836384,8.7386,24.91632,1,46.123104375,NA,7.401182875,10.4468,33.6940175,0,14.289456375,1.617544475,1.7082,8.77769750000001
"345","26_0509",12,1457.4055995,237.1722171,159.3911,708.967545,11,1998.954108,NA,335.2027964,161.5594,826.507825,-1,541.5485085,98.0305793,2.16830000000002,117.54028
"346","26_0540",2,140.1226785,20.7171953,22.057,86.186815,5,471.26009925,NA,74.38910065,60.3833,252.194085,3,331.13742075,53.67190535,38.3263,166.00727
"347","26_0549",2,273.400338375,38.350880075,32.9408,153.5666275,4,1056.2045688,NA,134.44288104,83.7105,569.729875,2,782.804230425,96.092000965,50.7697,416.1632475
"348","26_0574",3,447.43445325,46.07413885,58.452,314.2900475,8,636.610417875,NA,70.946851175,105.7034,470.3788375,5,189.175964625,24.872712325,47.2514,156.08879
"349","26_0581",26,1983.88077075,339.71417535,271.3049,1089.72435,31,3235.15243305,NA,562.57448869,344.0815,1509.575925,5,1251.2716623,222.86031334,72.7766,419.851575
"350","26_0597",11,3308.662711125,463.911412025,239.6763,1563.65066,13,3715.266167775,NA,476.226651595,305.2551,1975.16748,2,406.60345665,12.31523957,65.5788,411.51682
"351","26_0598",17,526.2432075,131.1343635,103.0578,314.623595,25,1307.193855075,NA,278.971209935,192.5021,687.298755,8,780.950647575,147.836846435,89.4443,372.67516
"352","26_0618",19,824.092133625,167.830937525,149.261,484.3706725,21,1215.869968125,NA,241.037947625,178.4661,639.9847025,2,391.7778345,73.2070101,29.2051,155.61403
"353","26_0620",3,1661.147452125,202.062864825,106.4452,861.8384775,3,2167.737085575,NA,292.874796835,110.1458,950.557465,0,506.58963345,90.81193201,3.70060000000001,88.7189875
"354","26_0623",2,187.5737835,20.9137343,33.3289,140.37595,4,375.927493725,NA,47.618925105,58.0871,253.615505,2,188.353710225,26.705190805,24.7582,113.239555
"355","26_0627",5,241.177474125,40.929622425,50.3562,164.7599525,8,431.694659025,NA,69.286355845,85.6486,291.70999,3,190.5171849,28.35673342,35.2924,126.9500375
"356","26_0632",5,908.736325875,156.519187575,71.2509,363.9618125,5,1108.17468,NA,182.667129,82.1604,445.3702825,0,199.438354125,26.147941425,10.9095,81.4084699999999
"357","26_0662",12,822.44108025,144.71322045,126.3516,469.61629,13,956.41590375,NA,170.16382675,137.2734,522.79942,1,133.9748235,25.4506063,10.9218,53.1831299999999
"358","26_0664",3,29.56562325,10.46273985,13.7645,27.563965,3,43.818148125,NA,13.129781625,15.4338,34.9495575,0,14.252524875,2.667041775,1.6693,7.3855925
"359","26_0665",32,4049.6496651,780.19630658,329.7201,1571.8420575,37,6259.983908175,NA,1109.247591915,470.0762,2432.450735,5,2210.334243075,329.051285335,140.3561,860.6086775
"360","26_0672",15,1718.926327125,318.705994825,157.7882,732.428125,15,1946.364010875,NA,344.984375575,174.002,816.26688,0,227.43768375,26.2783807500001,16.2138,83.838755
"361","26_0689",5,913.3578855,152.5598559,72.0371,374.763675,10,2808.929952225,NA,475.645059405,154.7382,975.0115375,5,1895.572066725,323.085203505,82.7011,600.2478625
"362","26_0733",8,110.595357,31.0537706,44.4205,97.56604,18,362.22301665,NA,68.57434757,129.7597,330.36289,10,251.62765965,37.52057697,85.3392,232.79685
"363","26_0734",26,1858.1392575,357.4489585,233.1012,920.3798175,20,2897.496909225,NA,497.909720005,244.5486,1225.3609225,-6,1039.357651725,140.460761505,11.4474,304.981105
"364","26_0737",24,2664.782040375,424.869181675,300.1276,1357.9448025,28,3857.231871675,NA,635.647980215,360.3904,1754.26823,4,1192.4498313,210.77879854,60.2628,396.3234275
"365","26_0739",14,1462.8740715,251.6333947,162.3647,709.330765,26,2687.335233075,NA,462.343667335,283.8555,1263.1908575,12,1224.461161575,210.710272635,121.4908,553.8600925
"366","26_0740",32,2128.92734475,397.09108455,293.2307,1147.90104,33,2884.64718105,NA,530.49971709,333.0935,1397.09999,1,755.7198363,133.40863254,39.8628,249.19895
"367","26_0743",9,519.81471225,98.27060105,83.3092,294.9921975,10,799.34827005,NA,142.81042829,105.7406,419.4093475,1,279.5335578,44.53982724,22.4314,124.41715
"368","26_0753",46,1652.970681,381.0338998,312.2033,979.623645,18,1879.0508907,NA,301.45799906,225.356,970.7987575,-28,226.0802097,-79.57590074,-86.8473,-8.82488749999993
"369","26_0754",17,394.257236625,89.730254925,115.1915,301.3235225,27,1046.54752965,NA,212.33032297,212.5298,660.7458,10,652.290293025,122.600068045,97.3383,359.4222775
"370","26_0759",2,144.79542675,24.20919515,22.7934,85.5443875,2,190.89507375,NA,31.20232775,25.3142,104.0628875,0,46.099647,6.99313260000001,2.5208,18.5185
"371","26_0767",17,1592.087765625,257.789948125,199.0351,845.545415,20,2555.96523525,NA,406.23394445,264.4217,1197.0412025,3,963.877469625,148.443996325,65.3866,351.4957875
"372","26_0785",3,8679.3168375,1204.2584475,217.1288,3343.22703,5,9759.86334945,NA,1390.37536481,238.9536,3613.3057675,2,1080.54651195,186.11691731,21.8248,270.0787375
"373","26_0808",5,4361.1864165,591.6755757,192.3062,1855.221225,1,0,NA,-76.09706,48.5818,418.53383,-4,-4361.1864165,-667.7726357,-143.7244,-1436.687395
"374","26_0810",3,7487.47462725,1031.76116805,195.7195,2946.6469175,4,7503.0918624,NA,968.80459792,218.6754,3319.45757,1,15.617235149999,-62.9565701299999,22.9559,372.8106525
"375","26_0813",19,2065.14325125,324.72865225,240.5598,1074.12734,28,4167.03333195,NA,627.77846331,405.8953,2032.0367925,9,2101.8900807,303.04981106,165.3355,957.9094525
"376","26_0824",12,1301.25465,218.284565,140.0861,637.2927275,32,5541.3295236,NA,895.33620588,463.8867,2435.1466425,20,4240.0748736,677.05164088,323.8006,1797.853915
"377","26_0910",5,193.26456225,43.04814605,35.8735,113.528415,8,693.47570805,NA,144.61734369,67.123,286.788645,3,500.2111458,101.56919764,31.2495,173.26023
"378","26_0926",2,374.59613925,43.47427265,43.7108,235.693315,3,401.675757075,NA,50.261081535,48.6261,244.690875,1,27.079617825,6.78680888499999,4.91529999999999,8.99755999999996
"379","26_0938",6,5392.51245225,650.03465305,251.6151,2700.5296175,6,5666.9516163,NA,639.52171654,276.5258,3063.00137,0,274.43916405,-10.5129365099999,24.9107,362.4717525
"380","26_0947",14,1822.8588435,285.8897873,193.5931,912.8272725,6,1127.151722475,NA,176.206791855,95.8481,497.4051225,-8,-695.707121025,-109.682995445,-97.745,-415.42215
"381","26_0978",1,16.837632,4.8265856,5.5058,13.17888,37,2659.39828245,NA,531.63973621,322.342,1252.7918975,36,2642.56065045,526.81315061,316.8362,1239.6130175
"382","26_0983",7,295.35027525,58.66704145,55.2754,180.210745,9,431.07510375,NA,86.77548175,69.8621,241.3957975,2,135.7248285,28.1084403,14.5867,61.1850525
"383","26_0984",4,159.8200875,30.2818725,35.1949,108.9763675,6,406.30131,NA,58.317943,74.9465,278.4378025,2,246.4812225,28.0360705,39.7516,169.461435
"384","26_0990",2,54.8657235,15.3242663,10.8949,32.45671,5,518.931938475,NA,86.325939655,63.3851,268.88862,3,464.066214975,71.001673355,52.4902,236.43191
"385","26_0995",3,73.078009875,7.647299775,30.9941,83.535595,3,129.847239,NA,12.9615662,38.5922,126.03734,0,56.769229125,5.314266425,7.5981,42.501745
"386","26_1020",10,2125.06924275,327.69878295,175.578,951.798705,16,3951.474064875,NA,642.309153775,266.7707,1557.3869025,6,1826.404822125,314.610370825,91.1927,605.5881975
"387","26_1021",23,714.388581,120.3173748,200.4808,580.0505425,37,1235.934251775,NA,197.120333795,336.7956,1012.4703875,14,521.545670775,76.802958995,136.3148,432.419845
"388","26_1023",5,55.064997,14.9071026,28.2114,57.08703,6,104.9905125,NA,25.2312625,37.9538,89.33353,1,49.9255155,10.3241599,9.7424,32.2465
"389","26_1028",9,569.30253075,113.85217335,77.139,284.560705,10,763.6695831,NA,153.42735598,87.0048,344.44553,1,194.36705235,39.57518263,9.86579999999999,59.884825
"390","26_1031",10,2223.86779125,329.70582425,145.844,979.06952,18,3525.933042,NA,530.2673636,268.4032,1669.94828,8,1302.06525075,200.56153935,122.5592,690.87876
"391","26_1035",7,280.888297875,58.276590175,55.1507,173.332445,9,578.089780875,NA,115.028886575,75.3442,288.9354325,2,297.201483,56.7522964,20.1935,115.6029875
"392","26_1037",22,1494.147124125,316.681247425,170.7918,674.45235,24,2042.86152465,NA,395.35881897,221.7395,919.8242625,2,548.714400525,78.677571545,50.9477,245.3719125
"393","26_1043",6,1034.090515125,126.037125225,111.1688,608.873265,10,1741.5788499,NA,245.62672542,161.4327,900.916445,4,707.488334775,119.589600195,50.2639,292.04318
"394","26_1046",15,631.4483925,110.6674065,137.7093,438.86271,21,1159.888104225,NA,215.157381005,191.551,666.6806575,6,528.439711725,104.489974505,53.8417,227.8179475
"395","26_1059",3,49.3869159,9.97571822,20.9429,48.58711,3,94.653901125,NA,18.723344025,23.8826,67.419495,0,45.266985225,8.747625805,2.9397,18.832385
"396","26_1065",6,10894.665490875,1794.121864575,231.8686,2818.3895025,6,12916.417851,NA,2113.7794158,259.4781,3349.41893,0,2021.752360125,319.657551225,27.6095,531.0294275
"397","26_1129",11,1069.562046375,144.018721475,152.2387,672.531145,16,1813.279327875,NA,269.540189175,213.4842,992.1844075,5,743.7172815,125.5214677,61.2455,319.6532625
"398","26_1164",3,416.6020665,62.1107857,45.5119,217.665305,4,785.6240679,NA,126.34896982,63.772,338.438815,1,369.0220014,64.23818412,18.2601,120.77351
"399","27_0188",4,128.2957245,15.7808971,40.043,119.0900425,4,178.514701875,NA,20.554528375,46.9656,155.6651525,0,50.218977375,4.773631275,6.9226,36.57511
"400","27_0523",2,267.072784875,44.625934775,26.0831,120.724175,6,1686.436264125,NA,284.882004425,88.3489,566.1895525,4,1419.36347925,240.25606965,62.2658,445.4653775
"401","27_1208",4,1951.7633505,300.7900879,101.5673,726.4367825,5,3125.505178125,NA,500.171910625,133.1811,1029.805205,1,1173.741827625,199.381822725,31.6138,303.3684225
"402","27_1284",2,364.039668,38.2849844,44.8742,249.318355,3,383.040043875,NA,39.487001975,55.5395,281.9362975,1,19.000375875,1.202017575,10.6653,32.6179425
"403","27_1317",10,4533.006729375,778.210202875,176.9414,1348.356295,9,5897.892787875,NA,998.862907175,200.5957,1676.2642325,-1,1364.8860585,220.6527043,23.6543,327.9079375
"404","27_1334",4,1506.305482875,232.807983175,86.6345,576.153435,7,2457.92502225,NA,402.34036405,124.741,844.93409,3,951.619539375,169.532380875,38.1065,268.780655
"405","27_1522",16,550.203692625,92.089364725,142.1284,429.771485,16,1057.497778125,NA,195.473820625,153.4556,577.78864,0,507.2940855,103.3844559,11.3272,148.017155
"406","27_1543",12,1685.774759625,247.973308325,187.0784,896.6754225,15,3035.309059125,NA,486.669365425,239.1021,1301.0343775,3,1349.5342995,238.6960571,52.0237,404.358955
"407","27_1566",5,169.019130375,30.631163675,42.7032,124.8543725,10,1146.855891375,NA,224.090727475,96.4324,455.3724175,5,977.836761,193.4595638,53.7292,330.518045
"408","27_1595",6,1582.95997575,265.77902435,97.7301,584.89717,7,2247.89323275,NA,369.03788495,128.5017,815.039225,1,664.933257,103.2588606,30.7716,230.142055
"409","27_1663",5,733.557432375,106.839900275,77.4509,375.212695,8,1565.07560325,NA,267.40759885,110.836,585.1442025,3,831.518170875,160.567698575,33.3851,209.9315075
"410","27_1770",3,2157.093127125,211.212699825,138.7143,1363.4581675,3,3107.14581825,NA,386.04777585,142.2914,1501.0656375,0,950.052691125001,174.835076025,3.5771,137.60747
"411","27_1940",4,1400.043639375,241.918860875,70.4487,455.688805,2,7.5022884,NA,-73.08179128,67.9794,411.04492,-2,-1392.541350975,-315.000652155,-2.4693,-44.643885
"412","27_1961",13,5398.327760625,911.480949125,246.2863,1709.8939,1,2106.834282,NA,361.7505556,40.6427,471.15068,-12,-3291.493478625,-549.730393525,-205.6436,-1238.74322
"413","27_1968",1,416.57427,71.535526,19.3321,130.42172,1,546.284745,NA,96.116236,20.1503,149.6527175,0,129.710475,24.58071,0.818200000000004,19.2309975
"414","27_2002",4,383.670750375,70.218519675,42.9228,179.9579925,4,690.361997625,NA,124.851653725,50.8712,261.078675,0,306.69124725,54.63313405,7.9484,81.1206825
"415","27_2003",7,7232.406733125,1280.110814625,173.5579,1636.4651875,7,8344.414263375,NA,1473.982080075,187.0928,1845.614485,0,1112.00753025,193.87126545,13.5349,209.1492975
"416","27_2050",2,481.5600075,84.7179135,29.8438,168.44399,2,572.714029125,NA,100.591891425,31.556,188.9019275,0,91.1540216249999,15.873977925,1.7122,20.4579375
"417","27_2067",8,1126.566469125,167.048888425,122.1706,588.38208,10,1709.335555875,NA,224.757626575,180.2614,990.638935,2,582.76908675,57.70873815,58.0908,402.256855
"418","27_2076",2,83.929019625,13.057186325,20.5753,64.6091875,4,555.578857125,NA,81.275488825,64.1405,299.299715,2,471.6498375,68.2183025,43.5652,234.6905275
"419","27_2079",4,171.417067875,35.261021175,32.3802,105.0567375,5,393.45260625,NA,78.27985125,45.6668,183.56052,1,222.035538375,43.018830075,13.2866,78.5037825
"420","27_2092",3,3290.791584375,486.113466875,113.5445,1183.9645675,3,4085.42627925,NA,619.20600965,122.5325,1358.7420275,0,794.634694874999,133.092542775,8.98800000000001,174.77746
"421","27_2100",3,384.03964125,70.89938925,32.931,158.9434275,3,662.9124645,NA,120.9144591,39.9714,226.5552575,0,278.87282325,50.01506985,7.04040000000001,67.61183
"422","27_2178",14,1401.81122925,260.68924965,120.8442,599.1396125,17,2219.760532125,NA,388.064123825,177.8645,923.184405,3,817.949302875,127.374874175,57.0203,324.0447925
"423","27_2191",2,28.242027,6.6022966,12.8854,28.13382,2,80.0749305,NA,19.0296869,13.3235,43.60499,0,51.8329035,12.4273903,0.438099999999997,15.47117
"424","27_2193",8,266.2397055,62.3216269,51.7763,162.4833925,14,847.16822025,NA,176.35481745,112.6135,423.8530725,6,580.92851475,114.03319055,60.8372,261.36968
"425","27_2202",6,1423.416580875,220.497271575,101.9685,600.005835,3,1635.7787415,NA,250.3194457,80.0531,607.4643575,-3,212.362160625,29.822174125,-21.9154,7.45852249999996
"426","27_2212",1,72.236448,10.1831584,13.1428,49.47228,1,215.7328125,NA,28.3384375,21.3675,118.1984375,0,143.4963645,18.1552791,8.2247,68.7261575
"427","27_2234",1,49.91625,8.99525,9.6875,32.175,1,73.353528,NA,12.5205424,11.2181,42.30512,0,23.437278,3.5252924,1.5306,10.13012
"428","27_2269",2,284.962507875,26.648708175,43.2029,216.296795,2,393.86929275,NA,50.49959795,41.7412,223.3263175,0,108.906784875,23.850889775,-1.4617,7.02952250000001
"429","27_2287",2,792.607246875,103.768459375,54.9927,386.8253675,6,2182.272906375,NA,330.852564475,117.487,874.0156425,4,1389.6656595,227.0841051,62.4943,487.190275
"430","27_2289",6,1749.984903,217.5129624,150.7857,961.5974225,1,382.711640625,NA,55.088828125,25.194,167.7479375,-5,-1367.273262375,-162.424134275,-125.5917,-793.849485
"431","27_2322",10,7026.8960835,1033.6013743,320.1582,2694.4203,6,4769.822599875,NA,745.449276775,183.121,1586.2414425,-4,-2257.073483625,-288.152097525,-137.0372,-1108.1788575
"432","27_2371",6,1653.114459375,265.846746875,110.6493,655.21599,5,1652.29031925,NA,287.53735165,85.5542,537.9313225,-1,-0.824140124999985,21.690604775,-25.0951,-117.2846675
"433","27_2396",4,614.419088625,85.472346525,69.0306,339.9771375,6,1320.689329875,NA,191.979385775,112.6427,631.54663,2,706.27024125,106.50703925,43.6121,291.5694925
"434","27_2422",3,868.32605475,132.19689755,60.0855,363.4806175,2,263.924211375,NA,12.496403475,48.4911,262.9130075,-1,-604.401843375,-119.700494075,-11.5944,-100.56761
"435","27_2458",2,209.790234,36.1732172,22.7056,94.90195,2,540.550575,NA,84.102835,35.547,206.2775,0,330.760341,47.9296178,12.8414,111.37555
"436","27_2713",3,91.89855675,24.17266415,16.6781,52.307255,5,293.76613575,NA,69.41632735,30.7231,125.1897075,2,201.867579,45.2436632,14.045,72.8824525
"437","27_2731",2,474.970116375,65.315392475,42.3389,244.1027875,2,718.913799,NA,109.6130542,45.2774,291.76862,0,243.943682625,44.297661725,2.93849999999999,47.6658325
"438","27_2740",1,160.676004375,15.798802875,22.3902,117.3776175,2,319.723727625,NA,47.198007725,31.2875,163.321015,1,159.04772325,31.39920485,8.8973,45.9433975
"439","27_2742",1,479.688768,69.0886144,27.9798,202.16768,4,771.4503585,NA,118.1563143,57.606,323.5042525,3,291.7615905,49.0676999,29.6262,121.3365725
"440","27_2748",1,102.441978,12.6482074,16.3307,70.1590175,2,149.861534625,NA,19.184053325,27.0409,105.6601975,1,47.419556625,6.535845925,10.7102,35.50118
"441","27_2777",4,60.74024625,22.89232825,15.3531,40.2384125,8,330.320556,NA,91.2044998,37.184,142.6071075,4,269.58030975,68.31217155,21.8309,102.368695
"442","28_0116",26,6889.024366875,991.316215375,338.9634,3128.8632375,35,8076.477470625,NA,1234.684577125,416.9599,3537.500395,9,1187.45310375,243.36836175,77.9965,408.6371575
"443","28_0120",26,8599.166641125,1249.990446025,484.3818,3734.88544,39,9798.5101545,NA,1511.8086111,574.4595,4090.9050325,13,1199.343513375,261.818165075,90.0777,356.0195925
"444","28_0139",7,168.8924475,33.0349705,52.1682,138.0218125,8,319.314218625,NA,58.645645525,69.0737,217.81474,1,150.421771125,25.610675025,16.9055,79.7929275
"445","28_0145",5,2143.959476625,328.459606925,89.0102,770.0403425,9,2749.374032625,NA,425.693421725,138.8725,1038.0688175,4,605.414555999999,97.2338147999999,49.8623,268.028475
"446","28_0150",3,2918.491723125,388.132636625,112.5476,1260.9786475,4,3364.841460375,NA,458.034442675,125.3841,1412.032765,1,446.349737250001,69.9018060499999,12.8365,151.0541175
"447","28_0159",6,366.643306125,51.835823025,67.1508,248.49253,14,1047.761107875,NA,155.550783175,167.3453,665.4587225,8,681.11780175,103.71496015,100.1945,416.9661925
"448","28_0174",17,377.834594625,79.461081325,122.2537,315.6013575,21,910.70991,NA,193.536473,158.1774,526.6822275,4,532.875315375,114.075391675,35.9237,211.08087
"449","28_0188",7,1449.056079,231.9196932,107.0862,598.6784375,14,3738.7938105,NA,580.2104609,240.1755,1514.832605,7,2289.7377315,348.2907677,133.0893,916.1541675
"450","28_0191",4,2958.096385125,440.409676225,126.9418,1103.8473875,6,4431.13474275,NA,704.58882795,160.9713,1416.6799075,2,1473.038357625,264.179151725,34.0295,312.83252
"451","28_0200",1,62.709687,14.1525796,7.3667,28.6318175,1,68.140575,NA,14.82121,7.9055,31.1114375,0,5.430888,0.668630399999998,0.538799999999998,2.47962
"452","28_0201",2,594.423160875,88.028700575,38.0245,251.6574775,3,675.85956525,NA,102.60940845,48.5282,294.7433775,1,81.4364043749998,14.580707875,10.5037,43.0858999999999
"453","28_0221",1,10.377882,2.2538356,6.4387,12.63548,1,9.302823,NA,0.4365334,8.4532,16.98983,0,-1.075059,-1.8173022,2.0145,4.35435
"454","28_0233",31,1587.54665925,246.62113365,325.2207,1112.6075675,32,2133.855161775,NA,358.574116795,338.8935,1265.68871,1,546.308502525,111.952983145,13.6728,153.0811425
"455","28_0237",15,819.0110835,140.5340143,153.3396,524.08928,13,575.62525575,NA,121.21060835,101.4056,332.62229,-2,-243.38582775,-19.32340595,-51.934,-191.46699
"456","28_0248",1,8.686602,2.2796116,5.7203,10.57628,10,153.18777735,NA,41.75785763,55.8398,130.90649,9,144.50117535,39.47824603,50.1195,120.33021
"457","28_0250",2,100.12919175,13.89429215,22.9999,78.3715075,2,219.228261525,NA,36.657335345,25.0949,110.0145475,0,119.099069775,22.763043195,2.095,31.64304
"458","28_0253",3,32.315225625,9.245836125,16.3178,32.952205,1,7.737345,NA,2.733361,4.6896,8.47847,-2,-24.577880625,-6.512475125,-11.6282,-24.473735
"459","28_0255",2,673.11984825,88.36960985,51.5414,340.4762075,5,1582.053594525,NA,208.960001745,115.1336,784.055415,3,908.933746275,120.590391895,63.5922,443.5792075
"460","28_0263",6,71.865534375,15.980111875,36.9769,77.602525,9,189.4135986,NA,43.72144088,59.1913,149.3845925,3,117.548064225,27.741329005,22.2144,71.7820675
"461","28_0266",6,61.680857625,14.749656725,36.3463,71.3494925,10,154.975797,NA,36.1231676,63.6272,145.3519925,4,93.294939375,21.373510875,27.2809,74.0025
"462","28_0297",3,140.208514875,23.098508775,30.624,99.718905,6,301.7782485,NA,46.1346063,64.5598,216.0390375,3,161.569733625,23.036097525,33.9358,116.3201325
"463","28_0318",12,219.481718625,49.373050525,79.6772,193.9562625,3,89.2630701,NA,21.81469058,19.0033,55.213015,-9,-130.218648525,-27.558359945,-60.6739,-138.7432475
"464","28_0325",5,72.517447125,19.413905825,28.5417,63.8777425,9,140.602507425,NA,35.406347565,53.8254,122.9760675,4,68.0850603,15.99244174,25.2837,59.098325
"465","28_0336",22,435.348750375,103.249854675,140.3946,350.19985,30,733.213134225,NA,164.077905005,201.0355,537.8841325,8,297.86438385,60.82805033,60.6409,187.6842825
"466","28_0338",4,37.678123125,11.446911625,20.9605,40.192295,5,64.968087375,NA,17.983494275,28.3136,60.5329725,1,27.28996425,6.53658265,7.3531,20.3406775
"467","28_0349",1,31.59294075,5.76827635,8.6937,24.7279175,9,329.07847005,NA,63.68284829,72.4351,229.7756175,8,297.4855293,57.91457194,63.7414,205.0477
"468","28_0352",38,1052.929756125,291.394803025,203.6176,614.008395,20,1300.531412475,NA,224.115883855,199.3572,772.1417275,-18,247.60165635,-67.27891917,-4.2604,158.1333325
"469","28_0353",2,111.411243,20.2448894,18.2076,65.07787,9,880.574204025,NA,137.296761845,115.7715,489.0524925,7,769.162961025,117.051872445,97.5639,423.9746225
"470","28_0355",1,177.1152525,24.2251495,18.9429,97.0401575,1,39.230590275,NA,6.387947095,9.9064,30.2734575,0,-137.884662225,-17.837202405,-9.0365,-66.7667
"471","28_0358",25,1446.575535,298.730028,202.6539,739.8873625,31,2123.2774908,NA,427.17769364,263.5172,1016.7017575,6,676.7019558,128.44766564,60.8633,276.814395
"472","28_0359",11,267.731679375,59.188132875,74.8809,200.571085,4,118.377731025,NA,21.848358445,32.6565,90.6888125,-7,-149.35394835,-37.33977443,-42.2244,-109.8822725
"473","28_0360",1,132.265143,22.7159844,13.1139,60.3892575,4,676.011604275,NA,106.085348295,59.5715,307.3416775,3,543.746461275,83.369363895,46.4576,246.95242
"474","28_0382",18,2203.4033685,338.7352923,243.7786,1143.5205925,19,2753.326845,NA,433.709656,266.8594,1312.4228975,1,549.9234765,94.9743637,23.0808,168.902305
"475","28_0587",2,1374.9131565,140.8764077,88.4352,837.005455,2,1973.89863,NA,239.914454,94.7372,983.1679,0,598.9854735,99.0380463,6.30200000000001,146.162445
"476","28_0604",2,189.6502995,27.0845421,28.2203,116.1606875,3,175.624126875,NA,14.859998375,43.7657,174.863975,1,-14.026172625,-12.224543725,15.5454,58.7032875
"477","28_0641",1,33.08175,6.44515,8.3365,24.167,1,53.559549,NA,9.9359842,9.5548,32.60543,0,20.477799,3.4908342,1.2183,8.43843
"478","28_0664",1,273.430940625,41.271728125,20.4346,119.8486575,1,477.337647375,NA,76.023752275,23.9488,168.7289175,0,203.90670675,34.75202415,3.5142,48.88026
